_id,album_genre,artist,lastfm_id,title,emotion,summary
ObjectId(5714dec525ac0d8aee39ffb5),R&amp;B,Ashanti,TRCZAKQ128E0785F5D,Baby,happy,baby baby baby baby baby(baby i love you)got me sayin' baby baby baby baby baby(baby i love you)baby i can't see my world (can't see)got me sayin' baby baby baby baby baby(ooobaby i love you)
ObjectId(5714dec525ac0d8aee39ffbc),R&amp;B,Ashanti,TRLTQOQ128E0785F64,Dreams,relaxing,all you have to do is just believetake your heart away from what it is you wanna dodoesn't matter if they try to tell you that you'll never make ittell 'em dreams are real
ObjectId(5714dec525ac0d8aee39ffc4),R&amp;B,Ashanti,TRNHTMQ128F42B265E,Rain On Me,romantic,and over and over i triedand over and over i cried yeahi don't wanna live i don't wanna breathe tell ya just'cause sometimes i can't sleep at night and
ObjectId(5714dec525ac0d8aee39ffc8),R&amp;B,Ashanti,TRAYMVL128E0785EEF,Feel So Good,romantic,i can't even ask for more cause boy i think you got it allooo you make me feel so goodi'll do what you ask me toooooh you make me feel so right
ObjectId(5714dec525ac0d8aee3a0000),R&amp;B,Ashanti,TRXPUBS128F426BE2F,Girlfriend,romantic,boy if i was your girlfriend i would let you touch everything that i amboy if i was your girl friend (ahh) i wouldn't mind gettin' crazy babyit could be yours if i was your ladyif i was your lady baby i could drive you crazy
ObjectId(5714dec525ac0d8aee3a0003),R&amp;B,Ashanti,TRWSWBQ128F426C3A6,Good Good,happy,when my man leave the house i know he's comin' right backi put it on him right i do it every nightso i don't worry 'bout nobody takin' mine'cause i know just the right thang to do - i got that good good
ObjectId(5714dec525ac0d8aee3a00fe),Alternative Rock,Ashes Divide,TRFEDVA128F422C121,Denial Waits,romantic,just walk away don't wanna hear that you're sorryso stay away i know you wanna destroy mecause i knowdenial waits
ObjectId(5714dec525ac0d8aee3a0219),Pop,Ashlee Simpson,TRGUOKQ128F4214A7C,Autobiography,happy,got stains on my t-shirt and i'm the biggest flirtgot bruises on my heart and sometimes i get darkbaby just ask meyou piss me off good-bye (good-bye)
ObjectId(5714dec525ac0d8aee3a021a),Pop,Ashlee Simpson,TRAKDJO128E07811D8,Pieces Of Me,happy,oh it seems like i can finally rest my head on something reali like the way that feelsoh it's as if you know me better than i ever knew myselfi love how you can tell
ObjectId(5714dec525ac0d8aee3a021b),Pop,Ashlee Simpson,TRBPWVZ128F4214A7E,Shadow,romantic,i'm living in a new dayi'm living it for methen i can finally beso don't feel sorry for me
ObjectId(5714dec525ac0d8aee3a021e),Pop,Ashlee Simpson,TRJQAMT128F4214A82,Better Off,happy,i think of you and everything's alrighti used to think i had it goodbut now i know that i'm misunderstoodoh my feet are on the ground even though i'm stuck
ObjectId(5714dec525ac0d8aee3a0220),Pop,Ashlee Simpson,TRZOOEE128F42A6D9C,Surrender,happy,oh you just bring me downall you have to do is just surrender just surrenderall you've gotta doall you gotta do is just surrender
ObjectId(5714dec525ac0d8aee3a0221),Pop,Ashlee Simpson,TREHRBW128F42A6D9D,Unreachable,sad,so don't make me cryyou can't make me falldon't make me crybut you can make me
ObjectId(5714dec525ac0d8aee3a0222),Pop,Ashlee Simpson,TRIZUZB128F42A6D9E,Nothing New,happy,heyyy so what's my damage todaydon't let me get in your waythe trouble between me and youso i listen to you complain and then
ObjectId(5714dec525ac0d8aee3a0224),Pop,Ashlee Simpson,TRPWXXX128F4214A8A,Undiscovered,relaxing,i need youleave me waiting and left to wonderyeah i need youyou're all i need
ObjectId(5714dec525ac0d8aee3a0228),Pop,Ashlee Simpson,TRNWTSR12903CD3E88,Boyfriend,romantic,i didn't steal your boyfriendhey how long till you look at your own lifehey how long till you're leaving me alonedon't you got somewhere to go
ObjectId(5714dec525ac0d8aee3a0229),Pop,Ashlee Simpson,TRLMSNA128E0799A31,In Another Life,happy,everywhere you go is everywhere i've beenyou finish all my sentences before they beginit's like i've seen you before about a million timesoh
ObjectId(5714dec525ac0d8aee3a022a),Pop,Ashlee Simpson,TRXHUDE128E0799A32,Beautifully Broken,romantic,it seems like yesterday i didn't know how hard i could cryi'm beautifully brokenand i don't care if i show iti am beautifully broken
ObjectId(5714dec525ac0d8aee3a022b),Pop,Ashlee Simpson,TRHNENS128E0799A33,L.O.V.E.,happy,i don't even know where the hell he goesdid you hear me sayi'm talking boutlove is the best thing we do
ObjectId(5714dec525ac0d8aee3a022c),Pop,Ashlee Simpson,TRNVSAZ128E0799A34,Coming Back For More,happy,i don't wanna spend another nightall i know you keep me coming back for moreeven when i think i've had enoughwhen i tell you that it's over now we're done ooh
ObjectId(5714dec525ac0d8aee3a022d),Pop,Ashlee Simpson,TREJATJ128E0799A35,Dancing Alone,happy,so here i amso i'm dancing alonecause your love's the one worth waiting forit's just like heaven
ObjectId(5714dec525ac0d8aee3a022f),Pop,Ashlee Simpson,TRNFKIY128E0799A37,Catch Me When I Fall,relaxing,who will be the one to save me from myselfwho will be the one who's thereand not ashamed to see me crawlwho's gonna catch me when i fall
ObjectId(5714dec525ac0d8aee3a0230),Pop,Ashlee Simpson,TREEVXQ128E0799A38,I Am Me,romantic,cause i am me and i won't change for anyone(but) me and i won't change for anyoneput this under her skin(but) me and i won't change i won't change
ObjectId(5714dec525ac0d8aee3a0238),Pop,Ashlee Simpson,TRUAILU128F422BDA3,Rule Breaker,happy,but i ain't goin' home for no onebut i ain't goin home for no one(i ain't goin' home for you)but i ain't goin home for no one (no one)
ObjectId(5714dec525ac0d8aee3a023a),Pop,Ashlee Simpson,TRPLQWD128F422BDA8,Little Miss Obsessive,sad,am i the reason why you tossed and turned last nightand i guess we're really over so come over i'm not over itlate night you make me feel like i'm desperate i'm not desperatecan't get over it
ObjectId(5714dec525ac0d8aee3a023b),Pop,Ashlee Simpson,TRPHEPW128F422BDA9,Ragdoll,happy,why you gotta throw me around like a ragdoll(you can't toss me out you can't toss me out)(you cant toss me out you can't toss me out)you just wanna use me up till i'm all gone
ObjectId(5714dec525ac0d8aee3a023c),Pop,Ashlee Simpson,TRAPRMQ128F424A0F3,Bittersweet World,happy,it's the be all end allyou can tell it's abittersweet worlddemons out to get me as i stand alone
ObjectId(5714dec525ac0d8aee3a023e),Pop,Ashlee Simpson,TRHSJGY128F422BDAE,Hot Stuff,happy,to think you're hot stuffwatcha gonna do to talk about it anyhowyou think you're hot stuffi know i'm hot stuff
ObjectId(5714dec525ac0d8aee3a03a5),Pop,Ashley Tisdale,TRMCGJQ128F14A242B,He Said She Said,romantic,we don't need no more that he said she saidshe said boy where u been atjust like that theywhat you doing let's get to it
ObjectId(5714dec525ac0d8aee3a03a6),Pop,Ashley Tisdale,TRCSTKO12903C9A569,Be Good To Me,romantic,i don't ask for much all i want is lovesomeone to see that's all i needcan you be good to megood to me please
ObjectId(5714dec525ac0d8aee3a03c0),Pop,Ashley Tisdale,TRJYYAS128F92EF6FF,Crank It Up,romantic,i need a dose oflet's crank it up {crank it up}crank it up {crank it up}just crank it up
ObjectId(5714dec525ac0d8aee3a08e2),Indie Rock,Asobi Seksu,TRICCYY128F4245B3B,Thursday,poignant,it seems you lost your wayyou've let it all fall apartall you do is remind meall i see here is you
ObjectId(5714dec525ac0d8aee3a08e3),Indie Rock,Asobi Seksu,TRHNPOL128F4245B31,Strings,relaxing,i can't look back nowla la la lakimi to ireba namino mienaikimi to nara dokodemo ike
ObjectId(5714dec525ac0d8aee3a08e4),Indie Rock,Asobi Seksu,TRVTJJS128F4245B2D,Pink Cloud Tracing Paper,happy,staring down with empty eyesleft breathing deep and highhard at work calling signsswaying strings of colored lines
ObjectId(5714dec525ac0d8aee3a08e6),Indie Rock,Asobi Seksu,TRAKYXD128F933E28B,Goodbye,happy,to make her staycount the time until you're minethe world outside just leaves us coldthey'll never know
ObjectId(5714dec525ac0d8aee3a1aa1),Indie Rock,Athlete,TRBKNBZ128E078162F,El Salvador,happy,i don't know why and i don't know what fori've seen the picture for myselfwhere did that label goi tried it out but it didn't work so
ObjectId(5714dec525ac0d8aee3a1aa3),Indie Rock,Athlete,TRVTCPD128F148CCA9,One Million,relaxing,it was just one of those thingsi needed to deal withthat i should've dealt withthis is just one of those things)
ObjectId(5714dec525ac0d8aee3a1aa4),Indie Rock,Athlete,TRJRKRN128F148CCAA,Shake Those Windows,relaxing,shake those windowsbeats and rhymesjust let the record playand bring it back again
ObjectId(5714dec525ac0d8aee3a1ace),Indie Rock,Athlete,TRGLSZC128F931FBC0,Superhuman Touch,happy,fingertips alive – superhuman touchcan't get enough of this electric loveburning the sun with just a wave of your handthere's more of this to come i think it must be heaven
ObjectId(5714dec525ac0d8aee3a1ad0),Indie Rock,Athlete,TRJBCYP128F931FBA0,Black Swan Song,sad,and i know you'll be the first to welcome meand i've run out of steami am ready for my final symphonyi am ready to rest in your arms
ObjectId(5714dec525ac0d8aee3a1af6),Alternative Rock,Athlete,TRSEMGL128F42500B5,Forest Fire,relaxing,and i'll prepare myself for what could beand if this place should burnno way i wont have to face it on my ownno way i wont have to face this on my own
ObjectId(5714dec525ac0d8aee3a203a),Pop,Atomic Kitten,TRJKSXQ128F42B34D7,Cradle,happy,i am always dreaming of youhoping you are dreaming of mewithout your lovei am only dreaming of you
ObjectId(5714dec525ac0d8aee3a203c),Pop,Atomic Kitten,TRPMSBF128F146552E,See Ya,happy,so baby see yaall rightand let me make it cleari wouldn't wanna be ya
ObjectId(5714dec525ac0d8aee3a203d),Pop,Atomic Kitten,TRZRMHW128F934B651,Whole Again,romantic,'cause i want you aroundyou can make me whole againi can not escape and i can not forgetbaby you're the one you still turn me on
ObjectId(5714dec525ac0d8aee3a2062),Pop,Atomic Kitten,TRBXKNI128F1465A7C,Feels So Good,happy,it feels so goodi knew that it wouldnow i'm ready'cos it feels so good
ObjectId(5714dec525ac0d8aee3a2065),Pop,Atomic Kitten,TRIFRDU128F1465A7F,The Last Goodbye,sad,ain't no headlights on the road tonightgotta aim high and shoot low babycause we couldn't seem to find a way for love to stayif you had another night to give
ObjectId(5714dec525ac0d8aee3a206f),Pop,Atomic Kitten,TRYIPKN128F14650D0,Don't Go Breaking My Heart,romantic,i was your girl and i fell for you my lovewhy did you have to hurt mewhy didn't you stop to love medon't go breaking my heart (i fell for you)
ObjectId(5714dec525ac0d8aee3a2070),Pop,Atomic Kitten,TRZSUZM128F4257791,If You Come To Me,romantic,i'll be there for you care for youand i feel a little lowjust to let you know oh babyand if you come to me you know i'll make it right
ObjectId(5714dec525ac0d8aee3a2071),Pop,Atomic Kitten,TRANTRZ128F14650D2,Believer,romantic,i feel it in my heart that we'll be togetheryour love has made me a believer a believeri believe in the way we touchi feel it in my heart
ObjectId(5714dec525ac0d8aee3a2073),Pop,Atomic Kitten,TRDAFUM128F14650D4,Somebody Like You,romantic,you know what to do 'cause we've got the keylife's what you make it so go ahead and take it right nowshould never hold back in what we believelifes what you make it so go head and take it right now
ObjectId(5714dec525ac0d8aee3a2074),Pop,Atomic Kitten,TRVKTAF128F14650D5,Nothing In The World,sad,so tell me there's nothing in the worldthat there's nothing in the worldthat could ever steal the moment from right here and nownothing nothing in the world
ObjectId(5714dec525ac0d8aee3a2079),Pop,Atomic Kitten,TRMJQRQ128F14650DA,Loving You,romantic,hey loving youall i wanna doi like the way i'm loving youit's all i wanna do
ObjectId(5714dec525ac0d8aee3a216d),Hip Hop,Atmosphere,TRJVNQX12903CBB3EA,Like The Rest Of Us,sad,stuck with yourself like the rest of usdirt gets done and then we back to dustrunnin' in place sun in my facelet me fly away heaven won't wait
ObjectId(5714dec525ac0d8aee3a2178),Hip Hop,Atmosphere,TRUBLXN12903CBB3F5,Wild Wild Horses,happy,and i'm afraid it ain't enoughand you're not so young that you believe meyou can't tame these horses noand it feels like she has to compete with the bar
ObjectId(5714dec525ac0d8aee3a2224),Hip Hop,Atmosphere,TRBGNGC12903CD6847,Reflections,sad,[chorus repeat 2x]when all i could see was myself looking back at meand all i could do was think about sleeping next to younow there's no reason to lie i've had a lot of lovers
ObjectId(5714dec525ac0d8aee3a2a45),Christian Rock,Audio Adrenaline,TRMZSDO128F4260053,DC-10,happy,do you know where you're gonna godo you know where you're gonna go huhdo you know where you're gonna go come ondo you know where you're gonna go (where you're gonna go)
ObjectId(5714dec525ac0d8aee3a2a4c),Christian Rock,Audio Adrenaline,TRVTGWO128F427524D,Big House,happy,with lots and lots a roomwith lots and lots of fooda big big yardit’s my father’s house
ObjectId(5714dec525ac0d8aee3a2a76),Christian Rock,Audio Adrenaline,TRBORCV128F4247FE3,Underdog,happy,been beat upbeen broken downbut there's hope for this underdogyou can call me the underdog
ObjectId(5714dec525ac0d8aee3a2a77),Christian Rock,Audio Adrenaline,TRUEORF128F4247FE5,Get Down,happy,i get down he lifts me upevery time i'm down the lord lifts me upi get down and he lifts me upi get down yeah
ObjectId(5714dec525ac0d8aee3a2c13),Hard Rock,Audioslave,TRVGKDY128F4272553,Cochise,angry,and i've got just one thingand take it out on me yeahand i'll see you at the bottomand put the blame on me so you don't feel a thing
ObjectId(5714dec525ac0d8aee3a2c15),Hard Rock,Audioslave,TRGBUKJ128F4272555,Gasoline,angry,i just want to go for a rideyeahanother day of solitairei'm burning that gasoline
ObjectId(5714dec525ac0d8aee3a2c18),Hard Rock,Audioslave,TRHGMSV128F92FD3F0,Set It Off,happy,set if offset it rightset it offset a fire
ObjectId(5714dec525ac0d8aee3a2c1e),Hard Rock,Audioslave,TRFUJQB128F427255E,Light My Way,angry,in my hour of needon my knees i pray to youwon't you light my wayand i'm not afraid to tell you i need you today
ObjectId(5714dec525ac0d8aee3a2c1f),Hard Rock,Audioslave,TRGYLXD128F427255F,Getaway Car,relaxing,and i'll help you find something to drivebefore you leave me to waste noget yourself a car ride it on the windget yourself a car and ride it on the wind
ObjectId(5714dec525ac0d8aee3a2c21),Rock,Audioslave,TRCUPMW128E07899D7,Your Time Has Come,angry,i've stared straight into the sunyeah i've been wandering sidewaysand i've stared straight into the sunyour time has come hey
